Source_Name,Sub_Class,Predicted_Macro_Class,Confidence,Prob_AGN,Prob_Binary,Prob_Galactic,Prob_Galaxy,Prob_Pulsar,Final_Class
4FGL J1626.5-4406,unass,AGN,0.795,0.795,0.045,0.085,0.005,0.07,ambiguous
4FGL J0900.2-2549,unass,AGN,0.795,0.795,0.045,0.075,0.005,0.08,ambiguous
4FGL J1514.8+4448,unass,AGN,0.795,0.795,0.085,0.015,0.0,0.105,ambiguous
4FGL J1747.8-0316,unass,AGN,0.795,0.795,0.01,0.135,0.025,0.035,ambiguous
4FGL J2246.4+8426c,unass,AGN,0.795,0.795,0.025,0.035,0.025,0.12,ambiguous
4FGL J1018.1-4051,unass,AGN,0.795,0.795,0.055,0.06,0.0,0.09,ambiguous
4FGL J0340.4+5302,unass,Pulsar,0.795,0.115,0.04,0.05,0.0,0.795,ambiguous
4FGL J1830.8-3132,unass,Pulsar,0.795,0.015,0.025,0.165,0.0,0.795,ambiguous
4FGL J0003.6+3059,unass,Pulsar,0.795,0.145,0.015,0.035,0.01,0.795,ambiguous
4FGL J0140.5-4730,unass,AGN,0.795,0.795,0.115,0.035,0.01,0.045,ambiguous
4FGL J1407.4-0820,unass,AGN,0.795,0.795,0.06,0.085,0.005,0.055,ambiguous
4FGL J1103.0-2447,unass,AGN,0.795,0.795,0.055,0.115,0.005,0.03,ambiguous
4FGL J1902.2+0448,unass,Pulsar,0.7949,0.025,0.03,0.1501,0.0,0.7949,ambiguous
4FGL J1048.5-5923,unass,Pulsar,0.7947,0.0203,0.04,0.09,0.055,0.7947,ambiguous
4FGL J1544.9+3218,unass,AGN,0.7945,0.7945,0.0,0.01,0.1955,0.0,ambiguous
4FGL J1734.0-2933,unass,Galactic,0.7942,0.1002,0.025,0.7942,0.015,0.0655,ambiguous
4FGL J1848.1-0148c,unass,Galactic,0.792,0.0452,0.0251,0.792,0.0001,0.1376,ambiguous
4FGL J1521.5-8057c,unass,AGN,0.79,0.79,0.015,0.115,0.005,0.075,ambiguous
4FGL J1515.5-4242,unass,AGN,0.79,0.79,0.015,0.13,0.01,0.055,ambiguous
4FGL J1335.5-4546,unass,AGN,0.79,0.79,0.015,0.13,0.025,0.04,ambiguous
4FGL J2357.8+6839,unass,AGN,0.79,0.79,0.045,0.12,0.0,0.045,ambiguous
4FGL J0713.8-4820c,unass,AGN,0.79,0.79,0.105,0.07,0.005,0.03,ambiguous
4FGL J1153.7+1857,unass,AGN,0.79,0.79,0.015,0.075,0.02,0.1,ambiguous
4FGL J2039.6+6656c,unass,AGN,0.79,0.79,0.04,0.075,0.015,0.08,ambiguous
4FGL J0506.6+4545,unass,AGN,0.79,0.79,0.05,0.13,0.02,0.01,ambiguous
4FGL J0303.6+6711c,unass,AGN,0.79,0.79,0.04,0.075,0.005,0.09,ambiguous
4FGL J1954.4-3729,unass,AGN,0.79,0.79,0.02,0.075,0.005,0.11,ambiguous
4FGL J0104.6-0818,unass,AGN,0.79,0.79,0.025,0.115,0.01,0.06,ambiguous
4FGL J0039.1+6257,unass,Pulsar,0.7899,0.005,0.085,0.1151,0.005,0.7899,ambiguous
4FGL J1818.0-1339c,unass,Galactic,0.7898,0.0423,0.0211,0.7898,0.0,0.1468,ambiguous
4FGL J1911.3+1055,unass,Galactic,0.7869,0.0852,0.025,0.7869,0.0,0.1028,ambiguous
4FGL J0708.6+1747,unass,AGN,0.786,0.786,0.0,0.0297,0.1673,0.017,ambiguous
4FGL J1001.8+7628,unass,AGN,0.7856,0.7856,0.0,0.0451,0.1643,0.005,ambiguous
4FGL J0959.1-6441,unass,AGN,0.785,0.785,0.0348,0.0702,0.005,0.105,ambiguous
4FGL J1441.4-1934,unass,AGN,0.785,0.785,0.02,0.1,0.02,0.075,ambiguous
4FGL J0957.7-3510,unass,AGN,0.785,0.785,0.05,0.055,0.01,0.1,ambiguous
4FGL J2223.0+2137,unass,AGN,0.785,0.785,0.0,0.125,0.015,0.075,ambiguous
4FGL J0041.3-0048,unass,AGN,0.785,0.785,0.02,0.155,0.005,0.035,ambiguous
4FGL J1602.0-4402,unass,AGN,0.785,0.785,0.095,0.055,0.015,0.05,ambiguous
4FGL J1612.4+0409,unass,AGN,0.785,0.785,0.01,0.055,0.0,0.15,ambiguous
4FGL J2001.5-0958,unass,AGN,0.785,0.785,0.02,0.1,0.015,0.08,ambiguous
4FGL J0918.5+3516,unass,AGN,0.785,0.785,0.0,0.1,0.05,0.065,ambiguous
4FGL J0519.7+1939,unass,AGN,0.785,0.785,0.015,0.135,0.0,0.065,ambiguous
4FGL J1150.7-4613,unass,AGN,0.785,0.785,0.075,0.085,0.025,0.03,ambiguous
4FGL J1209.4-6421c,unass,Galactic,0.7845,0.085,0.085,0.7845,0.0,0.0454,ambiguous
4FGL J1005.5-5708c,unass,Galactic,0.7826,0.0506,0.0551,0.7826,0.0002,0.1116,ambiguous
4FGL J2049.3+4440c,unass,Galactic,0.7815,0.0508,0.0053,0.7815,0.0,0.1623,ambiguous
4FGL J1537.8+2528,unass,AGN,0.7802,0.7802,0.01,0.105,0.0798,0.025,ambiguous
4FGL J1405.0-1544,unass,AGN,0.7801,0.7801,0.06,0.095,0.0049,0.06,ambiguous
4FGL J0409.3+0210,unass,AGN,0.78,0.78,0.11,0.045,0.01,0.055,ambiguous
4FGL J0708.8-3121,unass,AGN,0.78,0.78,0.01,0.115,0.015,0.08,ambiguous
4FGL J1759.1-2347c,unk,Galactic,0.78,0.01,0.025,0.78,0.01,0.175,ambiguous
4FGL J1514.4+2939,unass,AGN,0.78,0.78,0.02,0.035,0.02,0.145,ambiguous
4FGL J0427.4+6433c,unass,AGN,0.78,0.78,0.06,0.135,0.0,0.025,ambiguous
4FGL J1706.7-5525,unass,AGN,0.78,0.78,0.03,0.17,0.005,0.015,ambiguous
4FGL J1857.7-2830,unass,AGN,0.78,0.78,0.02,0.08,0.02,0.1,ambiguous
4FGL J1140.4+0022,unass,AGN,0.78,0.78,0.0,0.095,0.01,0.115,ambiguous
4FGL J1939.7-1242,unass,AGN,0.78,0.78,0.0,0.11,0.005,0.105,ambiguous
4FGL J1002.9-2937,unass,AGN,0.78,0.78,0.135,0.03,0.0,0.055,ambiguous
4FGL J0610.7+3752,unass,AGN,0.78,0.78,0.01,0.07,0.12,0.02,ambiguous
4FGL J0616.5+2235,unass,Galactic,0.78,0.132,0.0,0.78,0.068,0.02,ambiguous
4FGL J2250.6+5809,unass,AGN,0.7755,0.7755,0.04,0.15,0.01,0.0245,ambiguous
4FGL J1055.7+1033,unass,AGN,0.775,0.775,0.0,0.005,0.22,0.0,ambiguous
4FGL J1948.9+3414,unass,Pulsar,0.775,0.09,0.045,0.09,0.0,0.775,ambiguous
4FGL J0128.1+7542,unass,AGN,0.775,0.775,0.005,0.09,0.005,0.125,ambiguous
4FGL J0937.6-3358,unass,AGN,0.775,0.775,0.025,0.055,0.04,0.105,ambiguous
4FGL J2056.1+5925,unk,AGN,0.775,0.775,0.005,0.165,0.04,0.015,ambiguous
4FGL J2129.1-0240,unass,AGN,0.775,0.775,0.055,0.155,0.0,0.015,ambiguous
4FGL J0420.3-0407,unass,AGN,0.775,0.775,0.01,0.17,0.02,0.025,ambiguous
4FGL J1639.2-0946,unass,AGN,0.775,0.775,0.005,0.125,0.01,0.085,ambiguous
4FGL J0030.6+0539,unass,AGN,0.775,0.775,0.06,0.15,0.005,0.01,ambiguous
4FGL J1109.1-4853,unass,AGN,0.775,0.775,0.08,0.025,0.01,0.11,ambiguous
4FGL J0750.5-7519,unass,AGN,0.775,0.775,0.055,0.125,0.0,0.045,ambiguous
4FGL J1730.1-3422,unk,Galactic,0.7749,0.0503,0.0506,0.7749,0.005,0.1192,ambiguous
4FGL J1742.5-2833,unass,Galactic,0.7712,0.1101,0.0001,0.7712,0.0027,0.116,ambiguous
4FGL J1225.9+2951,unass,Pulsar,0.7701,0.065,0.1499,0.015,0.0,0.7701,ambiguous
4FGL J1602.2+2305,unass,Pulsar,0.77,0.085,0.105,0.035,0.005,0.77,ambiguous
4FGL J1635.0-3039,unass,AGN,0.77,0.77,0.025,0.1,0.005,0.1,ambiguous
4FGL J0657.7-5340,unass,AGN,0.77,0.77,0.11,0.09,0.005,0.025,ambiguous
4FGL J0438.2-4243,unass,AGN,0.77,0.77,0.095,0.05,0.03,0.055,ambiguous
4FGL J1322.0-4624,unass,AGN,0.77,0.77,0.005,0.18,0.025,0.02,ambiguous
4FGL J0550.2+0730c,unass,AGN,0.77,0.77,0.045,0.11,0.01,0.065,ambiguous
4FGL J0143.8+4947,unass,AGN,0.77,0.77,0.025,0.165,0.01,0.03,ambiguous
4FGL J1741.4-3046c,unk,Galactic,0.77,0.045,0.02,0.77,0.0,0.165,ambiguous
4FGL J1000.7-4248,unass,AGN,0.77,0.77,0.05,0.08,0.0,0.1,ambiguous
4FGL J1639.8-4642c,unass,Galactic,0.7697,0.0301,0.0701,0.7697,0.0,0.1301,ambiguous
4FGL J1852.5-3450,unass,AGN,0.7693,0.7693,0.0,0.0907,0.005,0.135,ambiguous
4FGL J1737.3-3332,unass,Galactic,0.7675,0.0653,0.0202,0.7675,0.005,0.142,ambiguous
4FGL J1709.4-4339c,unass,Galactic,0.7674,0.0501,0.0102,0.7674,0.0101,0.1622,ambiguous
4FGL J0753.8-4700,unass,AGN,0.7658,0.7658,0.02,0.1306,0.0,0.0836,ambiguous
4FGL J1055.7-1807,unass,AGN,0.7657,0.7657,0.01,0.05,0.1043,0.07,ambiguous
4FGL J0624.7-4903,unass,AGN,0.7651,0.7651,0.025,0.095,0.0299,0.085,ambiguous
4FGL J2035.6+4451,unk,AGN,0.765,0.765,0.02,0.105,0.035,0.075,ambiguous
4FGL J0009.2+1745,unass,AGN,0.765,0.765,0.06,0.105,0.02,0.05,ambiguous
4FGL J0224.8+2937,unass,AGN,0.765,0.765,0.06,0.145,0.015,0.015,ambiguous
4FGL J2040.1-3137,unass,AGN,0.765,0.765,0.07,0.135,0.0,0.03,ambiguous
4FGL J0327.3+2355c,unass,AGN,0.765,0.765,0.005,0.1,0.025,0.105,ambiguous
4FGL J0836.6-6036,unass,AGN,0.765,0.765,0.065,0.15,0.005,0.015,ambiguous
4FGL J1024.5-5329,unk,AGN,0.765,0.765,0.005,0.07,0.14,0.02,ambiguous
4FGL J1711.9-4056c,unass,AGN,0.765,0.765,0.015,0.145,0.065,0.01,ambiguous
4FGL J1423.7-4458,unass,AGN,0.765,0.765,0.09,0.09,0.005,0.05,ambiguous
4FGL J0906.2-5337,unass,AGN,0.765,0.765,0.175,0.05,0.01,0.0,ambiguous
4FGL J0755.9-0515,unass,AGN,0.765,0.765,0.04,0.125,0.01,0.06,ambiguous
4FGL J1546.4-1409,unass,AGN,0.765,0.765,0.005,0.11,0.015,0.105,ambiguous
4FGL J1635.3+4258,unass,AGN,0.765,0.765,0.015,0.03,0.01,0.18,ambiguous
4FGL J1825.9-5614,unass,AGN,0.765,0.765,0.055,0.145,0.0,0.035,ambiguous
4FGL J0026.2+3926,unass,AGN,0.765,0.765,0.06,0.09,0.01,0.075,ambiguous
4FGL J1801.8-2358,unass,Galactic,0.765,0.165,0.035,0.765,0.005,0.03,ambiguous
4FGL J1900.5-5301,unass,AGN,0.765,0.765,0.03,0.135,0.03,0.04,ambiguous
4FGL J1137.3+0535,unass,AGN,0.765,0.765,0.005,0.105,0.04,0.085,ambiguous
4FGL J2008.9+6742c,unass,AGN,0.765,0.765,0.07,0.085,0.025,0.055,ambiguous
4FGL J0528.5+3852,unass,AGN,0.765,0.765,0.07,0.16,0.0,0.005,ambiguous
4FGL J1510.1-5750,unass,Galactic,0.7646,0.1101,0.0251,0.7646,0.005,0.0952,ambiguous
4FGL J1736.9-3525,unk,Galactic,0.7641,0.0951,0.0404,0.7641,0.0001,0.1003,ambiguous
4FGL J1054.7-6008c,unass,Galactic,0.7621,0.1452,0.015,0.7621,0.0067,0.0711,ambiguous
4FGL J2022.6+3716c,unass,Galactic,0.7618,0.0604,0.0104,0.7618,0.0002,0.1673,ambiguous
4FGL J1506.5-5708,unass,Galactic,0.7601,0.035,0.055,0.7601,0.0,0.1498,ambiguous
4FGL J2146.8+4808,unass,AGN,0.76,0.76,0.01,0.175,0.02,0.035,ambiguous
4FGL J0139.2-1705,unass,AGN,0.76,0.76,0.08,0.09,0.0499,0.02,ambiguous
4FGL J0243.3+6319,unass,AGN,0.76,0.76,0.0,0.115,0.095,0.03,ambiguous
4FGL J1635.5+1234,unass,AGN,0.76,0.76,0.0,0.15,0.055,0.035,ambiguous
4FGL J1002.3-2810,unass,AGN,0.76,0.76,0.015,0.11,0.005,0.11,ambiguous
4FGL J0540.6+5540,unass,AGN,0.76,0.76,0.055,0.12,0.025,0.04,ambiguous
4FGL J1732.2-4313,unass,AGN,0.76,0.76,0.075,0.135,0.01,0.02,ambiguous
4FGL J1926.0-3626,unass,AGN,0.76,0.76,0.025,0.165,0.01,0.04,ambiguous
4FGL J1748.4+7059,unass,AGN,0.76,0.76,0.01,0.08,0.03,0.12,ambiguous
4FGL J0731.0+6607,unass,AGN,0.76,0.76,0.0,0.065,0.005,0.17,ambiguous
4FGL J0445.7+1535,unass,AGN,0.76,0.76,0.065,0.14,0.005,0.03,ambiguous
4FGL J1659.2-1443,unass,AGN,0.76,0.76,0.035,0.03,0.02,0.155,ambiguous
4FGL J0826.2-2344,unass,AGN,0.76,0.76,0.01,0.18,0.025,0.025,ambiguous
4FGL J1845.8-2521,unass,Pulsar,0.7596,0.03,0.0252,0.1852,0.0,0.7596,ambiguous
4FGL J1800.2-2952,unass,Galactic,0.7593,0.0301,0.0251,0.7593,0.01,0.1755,ambiguous
4FGL J1328.4-6231,unass,Galactic,0.7588,0.1099,0.04,0.7588,0.0,0.0912,ambiguous
4FGL J1920.9+1408,unk,Galactic,0.7583,0.0202,0.1209,0.7583,0.0,0.1006,ambiguous
4FGL J1714.8-1421,unass,AGN,0.7575,0.7575,0.01,0.1575,0.01,0.065,ambiguous
4FGL J1615.3-1512,unass,AGN,0.7551,0.7551,0.005,0.08,0.0849,0.075,ambiguous
4FGL J0017.4+6506,unass,AGN,0.7551,0.7551,0.0251,0.1701,0.0398,0.01,ambiguous
4FGL J1543.6-0244,unass,Pulsar,0.755,0.06,0.035,0.15,0.0,0.755,ambiguous
4FGL J0957.6-3051,unass,AGN,0.755,0.755,0.025,0.09,0.02,0.11,ambiguous
4FGL J0337.5+2423c,unass,AGN,0.755,0.755,0.09,0.095,0.04,0.02,ambiguous
4FGL J1729.2-3641c,unk,Galactic,0.755,0.1508,0.0542,0.755,0.005,0.035,ambiguous
4FGL J1245.3+3327,unass,AGN,0.755,0.755,0.085,0.095,0.015,0.05,ambiguous
4FGL J1904.6-4100,unass,AGN,0.755,0.755,0.04,0.115,0.025,0.065,ambiguous
4FGL J0140.3+7054,unass,AGN,0.755,0.755,0.005,0.19,0.045,0.005,ambiguous
4FGL J1501.2-6624,unk,AGN,0.755,0.755,0.035,0.15,0.02,0.04,ambiguous
4FGL J0443.9+2921,unass,AGN,0.755,0.755,0.07,0.15,0.0,0.025,ambiguous
4FGL J1842.1+2737,unass,Pulsar,0.755,0.16,0.04,0.04,0.005,0.755,ambiguous
4FGL J1420.9-2431,unass,AGN,0.755,0.755,0.025,0.145,0.005,0.07,ambiguous
4FGL J2037.7-2230,unass,AGN,0.755,0.755,0.005,0.09,0.045,0.105,ambiguous
4FGL J0504.4+1750,unass,AGN,0.755,0.755,0.065,0.11,0.0,0.07,ambiguous
4FGL J1554.4-2759,unass,AGN,0.755,0.755,0.055,0.09,0.0,0.1,ambiguous
4FGL J0011.5+4822,unass,AGN,0.755,0.755,0.05,0.14,0.0,0.055,ambiguous
4FGL J1714.8-3849,unass,Galactic,0.7547,0.0101,0.025,0.7547,0.005,0.2053,ambiguous
4FGL J1657.4-3917c,unass,Galactic,0.754,0.1251,0.025,0.754,0.0251,0.0708,ambiguous
4FGL J1514.1-5805c,unass,Galactic,0.7536,0.0451,0.0652,0.7536,0.0051,0.1309,ambiguous
4FGL J1722.3-4056,unass,AGN,0.75,0.75,0.05,0.165,0.03,0.005,ambiguous
4FGL J1542.2-6542,unass,AGN,0.75,0.75,0.22,0.02,0.0,0.01,ambiguous
4FGL J1018.1-2705,unass,AGN,0.75,0.75,0.035,0.095,0.01,0.11,ambiguous
4FGL J2141.4+0733,unass,AGN,0.75,0.75,0.01,0.12,0.01,0.11,ambiguous
4FGL J2131.6-3714,unass,AGN,0.75,0.75,0.015,0.07,0.025,0.14,ambiguous
4FGL J1836.8-0727,unk,Pulsar,0.75,0.005,0.03,0.205,0.01,0.75,ambiguous
4FGL J2200.0-5059,unass,AGN,0.75,0.75,0.03,0.13,0.01,0.08,ambiguous
4FGL J0853.9-5501,unass,AGN,0.7467,0.7467,0.0898,0.0934,0.005,0.0651,ambiguous
4FGL J1401.2-6116,unass,Galactic,0.7462,0.035,0.005,0.7462,0.01,0.2038,ambiguous
4FGL J2033.0+3900,unass,Pulsar,0.7453,0.07,0.075,0.1097,0.0,0.7453,ambiguous
4FGL J2032.0+0229,unass,AGN,0.745,0.745,0.03,0.19,0.015,0.02,ambiguous
4FGL J1800.3-5237,unass,AGN,0.745,0.745,0.01,0.15,0.03,0.065,ambiguous
4FGL J0700.8+1551,unass,AGN,0.745,0.745,0.015,0.1862,0.02,0.0338,ambiguous
4FGL J0058.1+6915,unass,AGN,0.745,0.745,0.03,0.1149,0.015,0.0951,ambiguous
4FGL J1937.1-0444,unass,AGN,0.745,0.745,0.0,0.165,0.015,0.075,ambiguous
4FGL J2212.4+0708,unass,Pulsar,0.745,0.03,0.12,0.105,0.0,0.745,ambiguous
4FGL J1927.4+0253,unass,AGN,0.745,0.745,0.025,0.095,0.005,0.13,ambiguous
4FGL J1955.8-1657,unass,AGN,0.745,0.745,0.045,0.12,0.02,0.07,ambiguous
4FGL J1502.2-5933,unass,Galactic,0.7449,0.065,0.04,0.7449,0.0,0.15,ambiguous
4FGL J1813.7-1536,unk,Galactic,0.7445,0.1805,0.05,0.7445,0.005,0.0201,ambiguous
4FGL J1832.4-0847,unass,Pulsar,0.743,0.005,0.0153,0.2367,0.0,0.743,ambiguous
4FGL J1036.5-7434c,unass,AGN,0.743,0.743,0.015,0.135,0.03,0.077,ambiguous
4FGL J0636.2-1057,unass,AGN,0.7408,0.7408,0.015,0.1306,0.01,0.1036,ambiguous
4FGL J2321.4+6145c,unass,AGN,0.74,0.74,0.025,0.17,0.02,0.045,ambiguous
4FGL J1215.5-5457,unass,AGN,0.74,0.74,0.06,0.115,0.0,0.085,ambiguous
4FGL J0610.6+5318,unass,AGN,0.74,0.74,0.015,0.135,0.03,0.08,ambiguous
4FGL J2121.8-3412,unass,AGN,0.74,0.74,0.015,0.155,0.015,0.075,ambiguous
4FGL J1814.4+2429,unass,AGN,0.74,0.74,0.005,0.1,0.005,0.15,ambiguous
4FGL J2045.6+2455,unass,AGN,0.74,0.74,0.035,0.15,0.015,0.06,ambiguous
4FGL J2229.3+5348,unk,AGN,0.74,0.74,0.0,0.155,0.065,0.04,ambiguous
4FGL J2007.4-6310,unass,AGN,0.74,0.74,0.055,0.09,0.0,0.115,ambiguous
4FGL J0846.6-4747,unass,AGN,0.74,0.74,0.165,0.07,0.01,0.015,ambiguous
4FGL J1846.9-0247c,unass,Galactic,0.74,0.08,0.025,0.74,0.005,0.15,ambiguous
4FGL J0945.2-3658,unass,AGN,0.74,0.74,0.015,0.11,0.025,0.11,ambiguous
4FGL J1649.2-4513c,unass,Galactic,0.7399,0.08,0.06,0.7399,0.015,0.1051,ambiguous
4FGL J0951.4+2019,unass,AGN,0.7357,0.7357,0.0,0.045,0.2143,0.005,ambiguous
4FGL J1812.9-2713,unass,AGN,0.735,0.735,0.055,0.175,0.015,0.02,ambiguous
4FGL J1527.8+1013,unass,Pulsar,0.735,0.15,0.02,0.08,0.015,0.735,ambiguous
4FGL J2346.2-4322,unass,AGN,0.735,0.735,0.04,0.185,0.0,0.04,ambiguous
4FGL J0158.4+1230,unass,AGN,0.735,0.735,0.14,0.1,0.005,0.02,ambiguous
4FGL J1334.8-3856,unass,AGN,0.735,0.735,0.015,0.185,0.04,0.025,ambiguous
4FGL J0554.0-0839,unass,AGN,0.735,0.735,0.065,0.08,0.01,0.11,ambiguous
4FGL J0408.8+0508,unass,AGN,0.735,0.735,0.12,0.095,0.01,0.04,ambiguous
4FGL J0858.3-5355,unk,AGN,0.735,0.735,0.035,0.185,0.01,0.035,ambiguous
4FGL J1024.5-4543,unk,AGN,0.735,0.735,0.065,0.18,0.015,0.005,ambiguous
4FGL J1607.5-6058,unk,AGN,0.735,0.735,0.01,0.195,0.02,0.04,ambiguous
4FGL J1146.0-6822,unass,AGN,0.735,0.735,0.025,0.085,0.0,0.155,ambiguous
4FGL J1907.7-4037,unass,AGN,0.735,0.735,0.005,0.165,0.015,0.08,ambiguous
4FGL J1737.2-2808,unass,Galactic,0.7347,0.135,0.045,0.7347,0.015,0.0703,ambiguous
4FGL J1723.5-3342c,unass,Galactic,0.7343,0.17,0.0001,0.7343,0.0101,0.0855,ambiguous
4FGL J1729.5-3625c,unass,Galactic,0.7343,0.1752,0.015,0.7343,0.0,0.0755,ambiguous
4FGL J1501.0-6310e,unass,Galactic,0.7342,0.0553,0.035,0.7342,0.1096,0.0659,ambiguous
4FGL J1329.6+4739,unass,AGN,0.7335,0.7335,0.0,0.025,0.2415,0.0,ambiguous
4FGL J1830.1-0212c,unass,Galactic,0.7333,0.0502,0.0101,0.7333,0.005,0.2014,ambiguous
4FGL J1400.5-6147c,unass,Galactic,0.7333,0.0552,0.0101,0.7333,0.0009,0.2004,ambiguous
4FGL J1820.3-1009,unk,Galactic,0.7322,0.0304,0.005,0.7322,0.0252,0.2072,ambiguous
4FGL J1913.5-0923,unass,AGN,0.7305,0.7305,0.02,0.1895,0.005,0.055,ambiguous
4FGL J1926.4+1602,unass,Galactic,0.7301,0.015,0.0099,0.7301,0.0,0.245,ambiguous
4FGL J1720.6-5144,unk,AGN,0.73,0.73,0.0247,0.1901,0.02,0.0352,ambiguous
4FGL J1656.5-2733,unass,Pulsar,0.73,0.075,0.02,0.175,0.0,0.73,ambiguous
4FGL J0336.7-2445,unass,AGN,0.73,0.73,0.03,0.15,0.005,0.085,ambiguous
4FGL J2347.0-5720,unass,AGN,0.73,0.73,0.135,0.065,0.005,0.065,ambiguous
4FGL J1507.9-6228e,unk,Galactic,0.73,0.2649,0.0,0.73,0.0051,0.0,ambiguous
4FGL J1336.9-4611,unass,AGN,0.73,0.73,0.065,0.07,0.0,0.135,ambiguous
4FGL J1916.8-3025,unass,Pulsar,0.73,0.07,0.03,0.165,0.005,0.73,ambiguous
4FGL J1657.7-4520,unass,Galactic,0.7299,0.1951,0.005,0.7299,0.015,0.0551,ambiguous
4FGL J1743.8-3143,unass,Galactic,0.7298,0.17,0.015,0.7298,0.0601,0.0251,ambiguous
4FGL J1700.1-4013c,unk,Galactic,0.729,0.1352,0.0151,0.729,0.005,0.1156,ambiguous
4FGL J1315.7-6220c,unass,Galactic,0.7285,0.0558,0.0251,0.7285,0.005,0.1856,ambiguous
4FGL J1847.5-0859,unass,Galactic,0.7284,0.1303,0.0302,0.7284,0.0151,0.096,ambiguous
4FGL J1741.5-2344,unass,Galactic,0.7282,0.0605,0.01,0.7282,0.0,0.2013,ambiguous
4FGL J1900.7+0426,unass,Galactic,0.7277,0.0556,0.0102,0.7277,0.0,0.2065,ambiguous
4FGL J1828.1-1312,unass,Galactic,0.7273,0.0751,0.0002,0.7273,0.0001,0.1972,ambiguous
4FGL J1750.0-3347,unass,Galactic,0.727,0.1034,0.005,0.727,0.0051,0.1595,ambiguous
4FGL J1922.4+1453c,unass,Galactic,0.7264,0.0479,0.0505,0.7264,0.0,0.1752,ambiguous
4FGL J1112.2-6055,unass,Pulsar,0.725,0.01,0.065,0.2,0.0,0.725,ambiguous
4FGL J0947.0-3548,unass,AGN,0.725,0.725,0.135,0.075,0.005,0.06,ambiguous
4FGL J0207.4+5214,unass,AGN,0.725,0.725,0.105,0.11,0.005,0.055,ambiguous
4FGL J1456.4-7129,unass,AGN,0.725,0.725,0.045,0.145,0.0,0.085,ambiguous
4FGL J1014.6+6126,unass,AGN,0.725,0.725,0.04,0.03,0.0,0.205,ambiguous
4FGL J1513.6-2830,unass,AGN,0.725,0.725,0.04,0.05,0.01,0.175,ambiguous
4FGL J1904.7-0708,unass,Pulsar,0.725,0.055,0.065,0.155,0.0,0.725,ambiguous
4FGL J2017.9-0114,unass,AGN,0.725,0.725,0.02,0.08,0.0,0.175,ambiguous
4FGL J0127.9+1737c,unass,AGN,0.725,0.725,0.075,0.13,0.03,0.04,ambiguous
4FGL J1806.1-3344,unass,AGN,0.725,0.725,0.08,0.13,0.0,0.065,ambiguous
4FGL J1645.4-5514,unass,AGN,0.725,0.725,0.045,0.11,0.0,0.12,ambiguous
4FGL J2035.3+0354,unass,AGN,0.725,0.725,0.01,0.11,0.035,0.12,ambiguous
4FGL J1204.5-5032,unass,Pulsar,0.7249,0.02,0.115,0.14,0.0,0.7249,ambiguous
4FGL J1746.1-2541,unass,Galactic,0.7244,0.06,0.01,0.7244,0.0001,0.2054,ambiguous
4FGL J1610.3-5154c,unass,Galactic,0.724,0.025,0.0852,0.724,0.0,0.1658,ambiguous
4FGL J1648.4-4824,unass,Galactic,0.7237,0.1351,0.015,0.7237,0.0,0.1261,ambiguous
4FGL J1619.5-5014c,unass,Galactic,0.7222,0.0255,0.0053,0.7222,0.0,0.2469,ambiguous
4FGL J1308.7+0347,unass,AGN,0.7219,0.7219,0.0,0.1,0.0281,0.15,ambiguous
4FGL J1420.9-6127c,unass,Galactic,0.7213,0.0653,0.02,0.7213,0.1098,0.0836,ambiguous
4FGL J1912.5+1320,unass,Galactic,0.721,0.097,0.0053,0.721,0.0,0.1768,ambiguous
4FGL J0836.0-5458,unass,AGN,0.72,0.72,0.02,0.145,0.02,0.095,ambiguous
4FGL J1240.8-2918,unass,AGN,0.72,0.72,0.065,0.09,0.015,0.11,ambiguous
4FGL J0555.9+0030,unass,AGN,0.72,0.72,0.035,0.125,0.005,0.115,ambiguous
4FGL J0822.8-4207,unass,AGN,0.72,0.72,0.14,0.1,0.02,0.02,ambiguous
4FGL J1434.1-4931,unass,AGN,0.72,0.72,0.08,0.14,0.0,0.06,ambiguous
4FGL J1516.1-6429,unass,AGN,0.72,0.72,0.02,0.135,0.0,0.125,ambiguous
4FGL J1317.5-6316,unass,Pulsar,0.72,0.01,0.08,0.19,0.0,0.72,ambiguous
4FGL J1922.7+1428c,unass,Pulsar,0.72,0.03,0.075,0.165,0.01,0.72,ambiguous
4FGL J0752.0-2931,unass,Pulsar,0.72,0.035,0.05,0.18,0.015,0.72,ambiguous
4FGL J2219.7-6837,unass,Pulsar,0.72,0.13,0.075,0.075,0.0,0.72,ambiguous
4FGL J1731.4-2932,unass,Galactic,0.72,0.18,0.045,0.72,0.005,0.05,ambiguous
4FGL J1717.5-5804,unass,Pulsar,0.72,0.04,0.085,0.155,0.0,0.72,ambiguous
4FGL J2130.1-8222,unass,AGN,0.72,0.72,0.0051,0.1895,0.015,0.0704,ambiguous
4FGL J0345.2+4735,unass,AGN,0.72,0.72,0.01,0.19,0.035,0.045,ambiguous
4FGL J0521.8+0843,unass,AGN,0.72,0.72,0.04,0.18,0.005,0.055,ambiguous
4FGL J1557.5-5306c,unass,Galactic,0.72,0.166,0.0142,0.72,0.0248,0.075,ambiguous
4FGL J1517.9-5233,unass,Pulsar,0.72,0.0006,0.0117,0.2678,0.0,0.72,ambiguous
4FGL J1613.0-5102,unass,Pulsar,0.72,0.055,0.16,0.065,0.0,0.72,ambiguous
